student_id,student_name,email,program,year_of_study,enrollment_date,is_commuter,works_part_time,has_declared_disability,is_international,financial_support,attendance_rate,attendance_slope_4w,vle_logins_last_week,vle_time_hours_last_week,vle_logins_slope_4w,vle_hours_slope_4w,materials_accessed_last_4w,engagement_trend,assignments_submitted_on_time,assignments_submitted_late,last_assessment_grade,previous_semester_gpa,accessed_upcoming_assessment_brief,days_to_nearest_assessment,withdrew,failed_next_assessment,prior_intervention_count,prior_interventions_improved,split,consecutive_missed_max,late_arrivals_total,excused_absences,unexcused_absences,quiz_attempts_count,resource_downloads_count,forum_posts_count,mean_module_grade,module_grade_variance,wellbeing_score,wellbeing_flags,wellbeing_last_checkin,missing_assignments_count
STU0553,Abdul Burke,abdul.burke@student.chester.ac.uk,Business Analytics,3,2024-10-08,True,True,False,False,Full,81.91,12.9,5,0.36,0.25,-0.63,11,Improving,7,1,63,2.8,True,4,False,False,0,0,test,2,6,3,13,2,11,2,62.0,32.7,8,1,2025-03-21,0
STU0554,Douglas Johnston,douglas.johnston@student.chester.ac.uk,Data Science,3,2024-09-05,True,False,False,False,Self-funded,83.37,15.39,2,3.23,-1.62,-1.5,6,Improving,5,0,71,3.32,False,9,False,False,0,0,train,2,6,2,15,8,5,1,62.7,13.0,6,3,2025-03-05,0
STU0555,Hayley Morgan,hayley.morgan@student.chester.ac.uk,Computer Science,3,2024-09-16,True,False,False,False,Partial,79.93,4.52,10,4.6,3.75,1.77,9,Improving,7,0,85,3.23,True,6,False,False,1,1,test,2,4,4,10,1,8,0,78.9,49.6,6,1,2025-02-21,0
STU0556,Bryan Morris,bryan.morris@student.chester.ac.uk,Business Analytics,1,2024-09-28,True,False,False,False,Full,92.32,-6.12,13,7.68,-0.62,0.01,17,Declining,7,0,89,3.99,True,4,False,False,0,0,train,1,6,0,2,2,10,2,87.7,63.4,8,1,2025-03-01,0
STU0557,Declan Roberts,declan.roberts@student.chester.ac.uk,Business Analytics,2,2024-09-26,True,False,False,False,Self-funded,37.3,-3.97,0,0.0,-0.12,0.97,1,Declining,1,1,8,1.64,False,3,True,True,1,0,train,4,5,5,30,0,3,0,14.6,47.7,5,2,2025-03-04,0
STU0558,Jade Robson,jade.robson@student.chester.ac.uk,Computer Science,2,2024-09-01,False,True,False,True,Partial,89.02,1.53,6,2.56,-1.0,-0.52,8,Stable,7,1,83,3.84,False,9,False,True,0,0,train,1,5,4,4,1,8,1,82.8,35.3,8,1,2025-02-24,0
STU0559,Patrick Mitchell,patrick.mitchell@student.chester.ac.uk,Business Analytics,2,2024-09-08,True,False,False,True,Self-funded,70.2,-1.23,5,5.11,0.0,0.32,4,Stable,4,0,45,3.57,False,6,False,True,0,0,val,2,5,4,14,1,13,2,46.0,55.2,3,0,2025-03-10,0
STU0560,Eric Taylor,eric.taylor@student.chester.ac.uk,Business Analytics,1,2024-09-11,False,False,False,False,Self-funded,85.99,-12.05,12,8.74,-3.62,-2.41,15,Declining,5,0,69,2.25,True,17,False,False,0,0,train,1,2,2,1,4,5,2,66.1,9.0,6,1,2025-02-23,0
STU0561,Frances Robinson,frances.robinson@student.chester.ac.uk,Psychology,1,2024-10-06,False,True,False,False,Partial,64.91,-0.22,4,0.0,-0.5,-0.0,0,Stable,5,0,35,2.09,False,17,False,False,0,0,test,2,8,7,14,1,7,1,44.4,37.7,10,0,2025-03-03,0
STU0562,Nicole Owen,nicole.owen@student.chester.ac.uk,Data Science,1,2024-09-10,False,False,False,True,Self-funded,46.13,5.81,0,0.13,0.0,0.36,0,Improving,0,1,24,1.42,False,18,True,True,0,0,train,5,3,6,30,1,6,1,29.6,13.6,4,0,2025-02-26,2
STU0563,Hannah Brown,hannah.brown@student.chester.ac.uk,Computer Science,1,2024-09-14,True,False,False,False,Self-funded,69.71,-13.42,3,2.94,-4.75,-3.15,2,Declining,3,0,72,3.36,False,18,True,False,2,1,train,2,5,1,12,2,10,0,72.0,144.8,7,1,2025-03-10,1
STU0564,Paula Harvey,paula.harvey@student.chester.ac.uk,Data Science,3,2024-09-13,False,True,True,False,Full,95.37,-4.18,14,7.08,-1.75,-0.28,8,Declining,7,0,97,4.0,False,6,False,False,0,0,train,0,6,0,0,1,14,1,92.9,65.4,6,2,2025-03-19,1
STU0565,Laura Davies,laura.davies@student.chester.ac.uk,Business Analytics,3,2024-10-01,False,False,False,True,Partial,61.07,-7.34,1,0.0,0.0,-0.33,1,Declining,1,1,43,2.4,False,3,False,True,1,0,train,3,2,3,18,1,6,0,37.4,86.5,7,0,2025-02-28,1
STU0566,Ellie Smith,ellie.smith@student.chester.ac.uk,Computer Science,3,2024-09-09,False,False,False,False,Full,81.31,-1.88,12,5.31,1.5,0.93,4,Stable,5,0,69,2.87,False,9,False,False,0,0,train,1,5,1,10,1,14,1,73.0,124.1,9,0,2025-03-14,1
STU0567,Margaret Fuller,margaret.fuller@student.chester.ac.uk,Computer Science,2,2024-09-16,True,False,False,False,Partial,64.22,7.0,7,4.32,4.25,2.8,4,Improving,5,0,56,2.15,True,13,False,False,0,0,train,3,7,5,20,1,1,3,59.0,219.6,7,0,2025-03-07,0
STU0568,Christine Griffiths,christine.griffiths@student.chester.ac.uk,Business Analytics,2,2024-10-08,False,False,False,False,Full,87.69,-3.62,8,8.68,-1.12,1.1,6,Declining,4,0,83,3.57,False,21,False,False,1,1,train,1,11,0,5,3,10,0,74.3,4.5,7,1,2025-03-09,1
STU0569,Donald Jones,donald.jones@student.chester.ac.uk,Data Science,1,2024-09-09,False,False,False,False,Partial,77.23,6.19,5,1.97,5.88,2.33,9,Improving,5,0,53,2.53,False,10,False,False,1,0,test,2,6,3,14,3,7,3,56.0,136.9,8,0,2025-03-17,1
STU0570,Jasmine Young,jasmine.young@student.chester.ac.uk,Engineering,3,2024-09-23,False,False,True,True,Self-funded,77.31,-0.76,9,7.01,-1.0,0.25,5,Stable,3,1,75,4.0,True,10,False,False,0,0,train,2,5,0,13,3,8,2,77.7,27.1,8,0,2025-03-17,1
STU0571,Chelsea Mills,chelsea.mills@student.chester.ac.uk,Data Science,3,2024-09-19,True,True,False,False,Partial,63.47,1.4,0,0.0,-0.62,0.18,4,Stable,1,0,65,2.99,False,13,True,False,3,1,train,2,5,3,20,3,3,0,66.0,38.2,6,1,2025-03-18,2
STU0572,Kathryn Quinn,kathryn.quinn@student.chester.ac.uk,Computer Science,2,2024-09-25,True,False,True,False,Self-funded,63.38,13.77,1,0.57,1.38,1.11,2,Improving,4,3,42,3.07,False,10,False,True,1,1,train,3,1,9,20,1,4,0,38.8,103.6,4,2,2025-03-10,0
STU0573,Philip Woods,philip.woods@student.chester.ac.uk,Engineering,2,2024-10-10,False,False,False,False,Full,67.34,-4.96,1,2.31,-0.75,-0.56,2,Declining,4,0,62,3.27,False,13,False,False,0,0,train,2,2,3,15,1,5,0,51.6,94.8,7,1,2025-02-22,0
STU0574,Gillian Walker,gillian.walker@student.chester.ac.uk,Psychology,2,2024-09-22,False,False,False,False,Full,65.84,-6.14,3,1.7,-1.38,-0.55,6,Declining,4,0,66,2.21,False,21,False,False,1,0,train,2,1,3,15,6,7,1,60.5,272.6,6,0,2025-03-12,0
STU0575,Josh Brooks,josh.brooks@student.chester.ac.uk,Business Analytics,3,2024-10-07,True,False,False,False,Partial,58.69,-3.21,1,0.0,-1.25,-1.41,1,Declining,3,0,51,2.31,False,14,False,True,1,0,train,3,4,3,21,2,8,1,45.0,47.1,8,1,2025-02-25,1
STU0576,Connor Davidson,connor.davidson@student.chester.ac.uk,Engineering,1,2024-10-18,False,False,True,False,Full,91.82,-1.46,10,7.55,2.75,1.76,15,Stable,7,0,87,3.7,True,9,False,False,0,0,test,1,4,0,4,3,9,0,87.6,23.3,9,0,2025-03-14,1
STU0577,Ian Rogers,ian.rogers@student.chester.ac.uk,Data Science,2,2024-09-18,False,False,True,True,Full,92.26,-0.06,9,3.82,0.25,0.66,12,Stable,5,0,80,4.0,True,5,False,False,1,0,test,1,9,0,4,3,10,2,76.0,133.4,7,1,2025-03-14,1
STU0578,Valerie Clark,valerie.clark@student.chester.ac.uk,Engineering,1,2024-09-28,False,False,True,True,Self-funded,83.33,7.37,2,3.46,1.38,1.98,7,Improving,0,0,70,3.85,False,3,False,False,1,1,test,1,6,3,10,4,6,2,71.1,91.6,7,1,2025-03-09,1
STU0579,Damian Shah,damian.shah@student.chester.ac.uk,Data Science,2,2024-09-27,False,False,True,False,Partial,78.64,0.23,10,6.0,0.0,0.61,10,Stable,8,0,80,3.56,True,18,False,True,1,1,val,2,6,4,10,4,5,2,73.8,29.5,5,0,2025-03-14,1
STU0580,Barry McCarthy,barry.mccarthy@student.chester.ac.uk,Engineering,2,2024-09-27,False,True,False,False,Partial,69.18,-5.42,4,1.33,-0.75,-0.08,2,Declining,2,0,52,2.73,False,16,False,True,2,0,val,2,3,3,12,7,4,2,54.9,87.0,7,1,2025-02-23,1
STU0581,Lauren Davies,lauren.davies@student.chester.ac.uk,Data Science,3,2024-09-20,False,True,False,True,Partial,62.58,2.11,3,0.0,0.5,-0.81,0,Stable,3,1,52,2.51,False,18,True,True,0,0,train,3,0,4,19,3,6,1,49.7,30.5,8,0,2025-03-21,1
STU0582,Bethan Harding,bethan.harding@student.chester.ac.uk,Computer Science,1,2024-09-08,True,True,False,False,Partial,61.59,9.07,1,0.0,0.75,0.22,0,Improving,2,2,52,2.1,False,21,False,False,0,0,train,2,5,3,23,4,4,0,47.4,8.2,8,0,2025-03-01,1
STU0583,Samantha Fox,samantha.fox@student.chester.ac.uk,Business Analytics,1,2024-10-22,False,False,False,False,Partial,92.08,1.29,5,1.59,-0.75,-1.29,6,Stable,4,0,74,3.71,True,21,False,False,0,0,test,1,4,3,3,3,7,1,73.4,140.3,10,0,2025-03-15,0
STU0584,Dean Young,dean.young@student.chester.ac.uk,Computer Science,1,2024-09-17,True,False,True,False,Self-funded,78.82,-6.55,7,3.57,-4.25,-1.81,9,Declining,4,0,86,2.82,True,14,False,False,0,0,val,1,8,3,7,2,13,1,88.7,43.4,7,0,2025-03-18,0
STU0585,Abbie Gibson,abbie.gibson@student.chester.ac.uk,Psychology,2,2024-10-10,True,True,False,False,Full,90.28,6.12,12,5.95,2.25,1.24,12,Improving,7,0,94,4.0,True,20,False,False,0,0,val,1,8,2,7,3,13,1,88.2,9.9,10,2,2025-03-18,1
STU0586,Wendy Richards,wendy.richards@student.chester.ac.uk,Psychology,1,2024-10-08,False,False,False,True,Self-funded,66.44,-5.25,2,1.49,-2.75,0.48,4,Declining,4,0,47,2.7,False,20,False,True,1,1,train,2,6,4,16,3,3,0,44.9,64.9,9,0,2025-02-26,0
STU0587,Leonard Rhodes,leonard.rhodes@student.chester.ac.uk,Computer Science,1,2024-09-14,True,True,False,False,Full,77.61,-1.37,4,2.65,-3.5,-0.39,7,Stable,6,0,58,3.14,False,16,True,True,2,0,train,1,7,4,8,2,7,3,58.4,244.8,8,1,2025-03-20,1
STU0588,Lauren Brennan,lauren.brennan@student.chester.ac.uk,Data Science,2,2024-10-21,False,False,False,False,Full,88.63,-2.28,4,4.83,-1.75,0.45,6,Stable,6,1,83,4.0,True,4,False,False,0,0,train,1,10,1,4,5,9,0,83.8,68.1,6,0,2025-03-03,0
STU0589,Louise Watson,louise.watson@student.chester.ac.uk,Psychology,2,2024-10-23,False,False,False,False,Self-funded,64.34,10.54,1,0.0,0.5,-0.01,3,Improving,1,0,47,2.08,False,14,True,False,0,0,val,2,6,5,20,3,3,0,47.8,290.7,7,1,2025-03-16,2
STU0590,Linda Gibson,linda.gibson@student.chester.ac.uk,Data Science,1,2024-09-20,False,False,False,False,Self-funded,83.02,8.56,5,0.46,2.75,1.08,3,Improving,5,1,64,2.73,False,20,False,False,0,0,train,1,8,3,10,3,13,2,63.2,134.8,6,0,2025-02-27,0
STU0591,Joyce Owen,joyce.owen@student.chester.ac.uk,Business Analytics,1,2024-09-23,True,False,False,False,Partial,80.07,-13.9,9,3.98,-5.0,-5.28,9,Declining,4,0,73,3.09,True,11,False,False,0,0,val,1,6,2,5,4,6,2,75.3,154.4,8,2,2025-02-24,0
STU0592,Leah Evans,leah.evans@student.chester.ac.uk,Business Analytics,1,2024-10-18,False,False,False,False,Full,57.48,0.57,0,1.5,0.25,-0.33,2,Stable,2,2,32,2.39,False,16,True,True,1,1,train,2,3,6,19,3,11,1,27.2,24.1,8,0,2025-03-07,1
STU0593,Patricia White,patricia.white@student.chester.ac.uk,Computer Science,2,2024-09-02,False,True,False,False,Full,66.35,6.21,2,0.0,1.12,-0.27,4,Improving,3,0,54,2.54,False,12,False,True,1,0,val,3,2,7,16,4,8,4,57.2,53.4,7,0,2025-03-13,1
STU0594,Adrian Wells,adrian.wells@student.chester.ac.uk,Business Analytics,1,2024-10-24,False,True,False,False,Partial,55.87,4.25,0,0.0,0.25,-0.18,2,Improving,3,0,25,1.56,False,11,False,True,0,0,val,4,3,1,28,1,5,0,31.9,3.7,6,1,2025-03-05,0
STU0595,Sandra Green,sandra.green@student.chester.ac.uk,Data Science,1,2024-10-21,True,False,False,False,Self-funded,61.34,2.66,1,0.0,-1.5,0.43,1,Stable,3,0,33,2.58,False,21,False,True,2,1,train,2,5,5,18,2,4,1,32.5,7.3,9,2,2025-02-20,0
STU0596,Phillip Graham,phillip.graham@student.chester.ac.uk,Computer Science,2,2024-10-15,False,True,False,False,Self-funded,63.57,-12.2,4,0.62,-2.88,-1.64,1,Declining,2,1,36,2.24,False,4,True,True,2,0,train,2,5,4,12,0,4,0,45.3,23.6,7,0,2025-02-20,3
STU0597,Jodie Coates,jodie.coates@student.chester.ac.uk,Data Science,2,2024-09-17,False,True,False,False,Full,86.84,17.82,7,3.88,4.62,3.17,7,Improving,7,0,82,3.62,True,5,False,False,0,0,test,2,5,4,11,2,9,4,83.0,86.1,10,0,2025-03-13,1
STU0598,Adam Fitzgerald,adam.fitzgerald@student.chester.ac.uk,Computer Science,2,2024-10-03,True,False,False,False,Self-funded,70.2,14.19,4,2.56,3.5,2.49,7,Improving,3,0,52,2.59,False,21,False,False,0,0,train,3,11,0,22,4,3,0,57.5,315.5,8,0,2025-02-25,3
STU0599,Norman Scott,norman.scott@student.chester.ac.uk,Data Science,3,2024-10-10,False,False,False,False,Full,97.68,0.22,14,6.22,-2.12,-1.27,22,Stable,8,0,99,3.27,True,5,False,False,0,0,train,1,7,0,1,6,9,2,98.2,10.6,7,0,2025-02-20,1
STU0600,Anna Martin,anna.martin@student.chester.ac.uk,Computer Science,2,2024-09-06,True,False,False,False,Self-funded,47.57,0.65,0,0.0,0.25,-0.02,0,Stable,1,1,30,1.59,False,8,True,True,2,0,test,3,4,9,24,0,6,1,27.7,113.3,6,1,2025-03-03,5
